"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2001;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2002;0.8;13
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2003;1.4;22
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2004;0.5;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2005;0.5;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2006;1.0;17
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2007;0.8;14
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2008;1.6;27
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2009;1.4;24
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2010;0.9;15
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2011;1.6;27
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2012;0.9;16
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2013;0.9;16
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2014;1.4;24
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2015;1.6;27
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2016;2.0;34
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2017;2.3;38
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2018;3.2;53
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2019;2.4;40
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2020;2.2;36
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2021;2.2;36
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2022;1.9;32
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Akaa";"020";"combined";2023;1.6;26
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2001;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2002;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2003;0.5;6
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2004;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2005;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2006;0.0;0
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2007;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2008;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2009;0.6;6
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2010;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2011;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2012;0.5;5
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2013;0.8;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2014;0.7;7
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2015;2.6;26
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2016;1.2;12
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2017;2.1;21
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2018;1.6;16
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2019;0.8;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2020;1.1;10
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2021;1.0;9
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2022;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alajärvi";"005";"combined";2023;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2001;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2002;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2003;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2004;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2005;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2006;0.0;0
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2007;0.0;0
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2008;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2009;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2010;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2011;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2012;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2013;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2014;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2015;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2016;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2017;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2018;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2019;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2020;3.6;9
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2021;2.4;6
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2022;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavieska";"009";"combined";2023;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2001;4.3;56
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2002;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2003;0.7;9
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2004;0.9;12
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2005;0.5;6
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2006;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2007;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2008;1.2;15
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2009;0.4;5
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2010;0.8;10
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2011;1.2;15
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2012;0.7;9
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2013;0.8;10
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2014;0.7;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2015;0.7;8
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2016;1.0;12
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2017;1.9;22
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2018;2.5;29
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2019;1.2;14
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2020;2.2;25
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2021;0.8;9
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2022;0.5;6
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Alavus";"010";"combined";2023;1.6;17
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Asikkala";"016";"combined";2001;1.4;12
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Asikkala";"016";"combined";2002;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Asikkala";"016";"combined";2003;0.6;5
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Asikkala";"016";"combined";2004;;
"Drug use offences recorded by the police per 1000 inhabitants";"3092";"Asikkala";"016";"combined";2005;;
