"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1990;2424;2424
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1991;2306;2306
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1992;1787;1787
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1993;1806;1806
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1994;1675;1675
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1995;1907;1907
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1996;1790;1790
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1997;1807;1807
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1998;1952;1952
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";1999;2176;2176
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2000;2349;2349
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2001;2643;2643
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2002;2676;2676
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2003;2723;2723
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2004;2755;2755
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2005;3039;3039
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2006;3323;3323
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2007;3396;3396
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2008;3997;3997
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2009;3672;3672
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2010;4290;4290
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2011;4286;4286
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2012;4144;4144
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2013;8986;8986
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2014;9247;9247
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2015;9748;9748
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2016;9253;9253
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2017;8725;8725
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2018;8464;8464
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2019;7693;7693
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2020;6805;6805
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2021;7327;7327
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2022;7501;7501
"Visits for private sector examinations and treatments";"2283";"Akaa";"020";"combined";2023;2210;2210
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1990;1444;1444
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1991;1506;1506
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1992;1224;1224
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1993;1294;1294
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1994;1144;1144
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1995;1230;1230
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1996;1282;1282
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1997;1374;1374
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1998;1327;1327
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";1999;1383;1383
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2000;1349;1349
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2001;1324;1324
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2002;1202;1202
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2003;1185;1185
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2004;1244;1244
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2005;1371;1371
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2006;1570;1570
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2007;1915;1915
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2008;1685;1685
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2009;1689;1689
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2010;1888;1888
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2011;2120;2120
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2012;1946;1946
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2013;5447;5447
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2014;5496;5496
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2015;5835;5835
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2016;5225;5225
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2017;5517;5517
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2018;4725;4725
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2019;4435;4435
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2020;3862;3862
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2021;3656;3656
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2022;3537;3537
"Visits for private sector examinations and treatments";"2283";"Alajärvi";"005";"combined";2023;1111;1111
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1990;252;252
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1991;218;218
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1992;198;198
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1993;186;186
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1994;182;182
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1995;179;179
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1996;196;196
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1997;222;222
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1998;219;219
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";1999;208;208
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2000;205;205
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2001;268;268
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2002;240;240
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2003;248;248
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2004;223;223
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2005;223;223
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2006;232;232
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2007;243;243
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2008;226;226
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2009;224;224
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2010;247;247
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2011;238;238
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2012;262;262
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2013;768;768
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2014;1204;1204
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2015;1311;1311
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2016;753;753
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2017;535;535
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2018;539;539
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2019;510;510
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2020;456;456
"Visits for private sector examinations and treatments";"2283";"Alavieska";"009";"combined";2021;497;497
